,id,question,answer,distractor1,distractor2,distractor(unsure),label,choice_list,choice_order
438,SP-176,"A woman opened a door, streamed, and then was found dead a few minutes later. No gunshot were heard in the area. What happened to her?","She was on an airplane and opened the door while the plane was in flight, falling to her death.
","Upon opening the door, the woman was startled by her own reflection in a mirror. ","Upon opening the door, the woman was stunned by the sunlight outside.",None of above.,2,"['Upon opening the door, the woman was stunned by the sunlight outside.', 'Upon opening the door, the woman was startled by her own reflection in a mirror. ', 'She was on an airplane and opened the door while the plane was in flight, falling to her death.\n', 'None of above.']","[2, 1, 0, 3]"
439,SP-176_SR,"A girl finds a door, opens it, after sometime her body is found dead how is that possible since nobody shot her?","She was on an airplane and opened the door while the plane was in flight, falling to her death.
","Upon opening the door, the woman was startled by her own reflection in a mirror. ","Upon opening the door, the woman was stunned by the sunlight outside.",None of above.,1,"['Upon opening the door, the woman was startled by her own reflection in a mirror. ', 'She was on an airplane and opened the door while the plane was in flight, falling to her death.\n', 'Upon opening the door, the woman was stunned by the sunlight outside.', 'None of above.']","[1, 0, 2, 3]"
440,SP-176_CR,"James lives in a sky scraper with 100 floors. his house is broken into by killers, so he runs towards the window and jumps being scared, but he doesn't die. how's that possible?","he was in the first floor, so nothing happened to him by jumping one floor",He was strong enough to avoid any hurt due to the help of doing exercise.,He landed safely on the body of the killers.,None of above.,1,"['He landed safely on the body of the killers.', 'he was in the first floor, so nothing happened to him by jumping one floor', 'He was strong enough to avoid any hurt due to the help of doing exercise.', 'None of above.']","[2, 0, 1, 3]"
441,SP-177,"Sam's dad couldn't keep his son from playing video games. To keep Sam from playing video games all the time, the dad grabbed a hammer and solved the problem. Now he can play video games but Sam cannot. What did the dad do",The dad built a shelf out of Sam's reach and put the video game console up there. The dad can still reach it to play but Sam cannot.,The dad took the hammer and used it to break Sam's glasses.,The dad took the hammer and used the hammer's head to lock Sam's feet.,None of above.,1,"[""The dad took the hammer and used it to break Sam's glasses."", ""The dad built a shelf out of Sam's reach and put the video game console up there. The dad can still reach it to play but Sam cannot."", ""The dad took the hammer and used the hammer's head to lock Sam's feet."", 'None of above.']","[1, 0, 2, 3]"
442,SP-177_SR,"Sam's father couldn't stop his kid from playing video games. To prohibit Sam from playing video games all the time, the father got a hammer and fixed the problem. Now he can play video games, but Sam cannot. What exactly did the father do?
",The dad built a shelf out of Sam's reach and put the video game console up there. The dad can still reach it to play but Sam cannot.,The dad took the hammer and used it to break Sam's glasses.,The dad took the hammer and used the hammer's head to lock Sam's feet.,None of above.,0,"[""The dad built a shelf out of Sam's reach and put the video game console up there. The dad can still reach it to play but Sam cannot."", ""The dad took the hammer and used it to break Sam's glasses."", ""The dad took the hammer and used the hammer's head to lock Sam's feet."", 'None of above.']","[0, 1, 2, 3]"
443,SP-177_CR,"Mark was a bad employee and his boss was annoyed by him. His boss wanted to do something to stop him from coming to the office. He picked up the phone and fixed the problem. Now, Mark can't come to the office and he's fired. ",The boss called the security to tell them not to let Mark in the office anymore,The boss used his phone to hit Mark's head heavily.,The boss called the police to tell them how worse the Mark was.,None of above.,0,"['The boss called the security to tell them not to let Mark in the office anymore', ""The boss used his phone to hit Mark's head heavily."", 'The boss called the police to tell them how worse the Mark was.', 'None of above.']","[0, 1, 2, 3]"
444,SP-178,Every two weeks a woman sits down and writes two words on 60 sheets of paper. Why does she do this?,The woman owns her own business with 60 employees. Every week she signs her name on their paychecks.,She wants to practice her hand writing.,She tries to take full advantage of papers.,None of above.,1,"['She wants to practice her hand writing.', 'The woman owns her own business with 60 employees. Every week she signs her name on their paychecks.', 'She tries to take full advantage of papers.', 'None of above.']","[1, 0, 2, 3]"
445,SP-178_SR,A lady sits down every two weeks and writes two words on 60 pieces of paper. Why does she act this way?,The woman owns her own business with 60 employees. Every week she signs her name on their paychecks.,She wants to practice her hand writing.,She tries to take full advantage of papers.,None of above.,2,"['She wants to practice her hand writing.', 'She tries to take full advantage of papers.', 'The woman owns her own business with 60 employees. Every week she signs her name on their paychecks.', 'None of above.']","[1, 2, 0, 3]"
446,SP-178_CR,Katie picks up 30 pages of papers every evening and write numbers from 0 to 20 on them. Why does she act this way?,She has a class with 30 students and every day she distributes small quiz papers and in the evening she grades them,She wants to practice her math.,She tries to take full advantage of papers.,None of above.,1,"['She wants to practice her math.', 'She has a class with 30 students and every day she distributes small quiz papers and in the evening she grades them', 'She tries to take full advantage of papers.', 'None of above.']","[1, 0, 2, 3]"
447,SP-179,A man is in a grocery store and fills a shopping cart. He walks out of the store without paying but no one stops him and no one calls the police. Why?,The man is an employee of the store and was filling the cart with trash to take out to the trash can.,The man is a sleepwalker.,All the items in the shopping cart are cheap.,None of above.,1,"['The man is a sleepwalker.', 'The man is an employee of the store and was filling the cart with trash to take out to the trash can.', 'All the items in the shopping cart are cheap.', 'None of above.']","[1, 0, 2, 3]"
448,SP-179_SR,"In a grocery store, a man fills a shopping basket. He walks out of the store without paying, and no one stops him or calls the cops. Why?",The man is an employee of the store and was filling the cart with trash to take out to the trash can.,The man is a sleepwalker.,All the items in the shopping cart are cheap.,None of above.,0,"['The man is an employee of the store and was filling the cart with trash to take out to the trash can.', 'The man is a sleepwalker.', 'All the items in the shopping cart are cheap.', 'None of above.']","[0, 1, 2, 3]"
449,SP-179_CR,"A man walks in a hall, and hit somebody to death. He walks out and nobody stops him or calls police on him. Why?",The man is a boxer and he was just playing a box match. He won and he's leaving the hall right now.,The man is a sleepwalker.,The dead person is a criminal.,None of above.,0,"[""The man is a boxer and he was just playing a box match. He won and he's leaving the hall right now."", 'The man is a sleepwalker.', 'The dead person is a criminal.', 'None of above.']","[0, 1, 2, 3]"
